name;short_text;prob2_0
Doktor_57;В этой полосе чудесным образом сохранились деревни. Они составляли необъяснимо уцелевший островок среди моря разрушений. Гордон и Живаго возвращались ;0.0011082078866641813
Doktor_162;Бабье лето прошло. Стояли ясные дни золотой осени. В западном углу Лисьего отока из земли выступала деревянная башенка сохранившегося добровольческого;0.0011581981678247999
Doktor_167;От мысли перенести стан на зиму в другое место, подальше на восток отказались не сразу. Долго продолжались разведки и объезды местности по ту сторону ;0.0009444749708152235
Doktor_168;В эти дни доктор видел Памфила Палых с семьею. Жена и дети его все истекшее лето провели в бегах по пыльным дорогам, под открытым небом. Они были напу;0.012364249471673402
Doktor_176;К группе читавших подошел исхудалый, давно не мывшийся и оттого казавшийся смуглым человек одичалого вида с котомкой за плечами и палкой. В сильно отр;0.0003045817361517553
Doktor_79;"Главной новостью в Москве был для него этот мальчик. Едва Сашенька родился, как Юрия Андреевича призвали. Что он знал о сыне?
Однажды, будучи уже моби";0.0018409729740437514
Doktor_199;На обед, изготовленный впрок на три дня из свеженачатых запасов, Лариса Федоровна подала вещи небывалые: картофельный суп и жареную баранину с картошк;0.003678816780643842
Doktor_19;Петровские линии производили впечатление петербургского уголка в Москве. Соответствие зданий по обеим сторонам проезда, лепные парадные в хорошем вкус;0.0024641162134580994
Doktor_126;– Спасибо. Я сам, – отказывался Юрий Андреевич от предложенной помощи. Из теплушки нагибались, протягивали ему руки, чтобы подсадить. Он подтянулся, п;0.00842245406422817
Doktor_4;Летом тысяча девятьсот третьего года на тарантасе парой Юра с дядей ехали по полям в Дуплянку, имение шелкопрядильного фабриканта и большого покровите;0.0006324474595680628
Doktor_81;Прошел август, кончался сентябрь. Нависало неотвратимое. Близилась зима, а в человеческом мире то, похожее на зимнее обмирание, предрешенное, которое ;0.00020743967297461559
Doktor_53;Лариса Федоровна обомлела и сначала не поверила своим ушам, когда узнала о Пашином решении. «Бессмыслица. Очередная причуда, – подумала она. – Не обра;0.0013479054579936564
Doktor_93;"Настали последние дни марта, дни первого в году тепла, ложные предвестники весны, за которыми каждый год наступает сильное похолодание.
В доме Громеко";0.014271118373412855
Doktor_104;Кооператор Костоед сидел наверху в гостях у Живаго и со свистом обсасывал заячью лопатку, которой его угощали. Он боялся сквозняков и простуды. «Как т;0.0018570009816128539
Doktor_193;"Установилась зима. Валил снег крупными хлопьями. Юрий Андреевич пришел домой из больницы.
– Комаровский приехал, – упавшим хриплым голосом сказала выш";0.001160458762861382
Doktor_174;Давно настала зима. Стояли трескучие морозы. Разорванные звуки и формы без видимой связи появлялись в морозном тумане, стояли, двигались, исчезали. Не;0.00035809931191638103
Doktor_139;«Ясная морозная ночь. Необычайная яркость и цельность видимого. Земля, воздух, месяц, звезды скованы вместе, склепаны морозом. В парке поперек аллей л;0.001664786245962974
Doktor_74;Ночью в Сухиничах услужливый носильщик старого образца, пройдя с доктором по неосвещенным путям, посадил его с задней стороны в вагон второго класса к;0.001995392290653034
Doktor_109;Стало известно, что поезд отойдет через несколько часов, несмотря на позднее время и близость ночи. Перед его отправлением Юрий Андреевич и Антонина А;0.004791424891757161
Doktor_15;Тиверзин пришел домой на третий день, продрогший, невыспавшийся и небритый. Накануне ночью грянул мороз, небывалый для таких чисел, а Тиверзин был оде;0.002872663969788602
Doktor_116;"Кончалась северная белая ночь. Всё было видно, но стояло словно не веря себе, как сочиненное: гора, рощица и обрыв.
Рощица едва зазеленела. В ней цвел";0.0054988434429865726
Doktor_231;– А мне правда есть что порассказать. Будто не из простых я, сказывали. Чужие ли мне это сказали, сама ли я это в сердце сберегла, только слышала я, б;0.0024259131056482727
